...1;nombre;region;provincia;comuna;hogares;hectareas;area;observaciones;año;tipo
1155;Las Pataguas;Ñuble;Itata;Coelemu;13;0,70987738;4587,958551900;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1156;Betzabet;Antofagasta;Antofagasta;Antofagasta;47;0,86149733;7195,007480900;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1158;Camino Al Futuro;Antofagasta;Antofagasta;Antofagasta;82;1,18858509;9929,079038935;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1160;Chilenos Por Un Sueño;Antofagasta;Antofagasta;Antofagasta;37;0,85431803;7132,868614720;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1162;Coloso;Antofagasta;Antofagasta;Antofagasta;36;0,73942635;6164,176200705;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1164;Familias Unidas;Antofagasta;Antofagasta;Antofagasta;23;0,32071923;2677,216998335;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1165;Chorrillos;Ñuble;Itata;Coelemu;12;0,88347576;5708,177927995;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1166;Fénix;Antofagasta;Antofagasta;Antofagasta;75;1,25649960;10489,338697980;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1167;Puente Ñuble 3;Ñuble;Punilla;San Nicolás;11;0,39782783;2565,420077955;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1168;Fuerza Esmeralda;Antofagasta;Antofagasta;Antofagasta;16;0,16777159;1400,535523520;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1170;Genesis II;Antofagasta;Antofagasta;Antofagasta;210;4,18569095;34971,425326300;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1171;Genesis I;Antofagasta;Antofagasta;Antofagasta;23;0,76415334;6384,526106130;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1172;Villa Esperanza;Ñuble;Diguillín;Chillán;74;1,53658738;9892,677152655;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;grandes
1173;Hijos De La Covadonga;Antofagasta;Antofagasta;Antofagasta;86;1,52443960;12725,418914750;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1174;Srael;Antofagasta;Antofagasta;Antofagasta;73;1,45003380;12110,423718375;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1175;Borde Río Ñuble;Ñuble;Punilla;San Nicolás;21;3,79450340;24468,260206125;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1176;La Escuelita;Antofagasta;Antofagasta;Antofagasta;50;0,59618513;4980,827633010;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1177;Mirador La Portada;Antofagasta;Antofagasta;Antofagasta;76;2,33512825;19494,490316385;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1178;Moisés;Antofagasta;Antofagasta;Antofagasta;77;1,51078571;12617,398829765;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1179;Quebrada Riquelme;Antofagasta;Antofagasta;Antofagasta;39;0,82729231;6907,655554080;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1181;Rene Schneider;Antofagasta;Antofagasta;Antofagasta;94;1,97576530;16498,226229745;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1182;Áreas Verdes;Maule;Talca;Constitución;11;0,82433971;5480,844181060;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1183;Sol Y Luna;Antofagasta;Antofagasta;Antofagasta;78;0,89472352;7475,037768490;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1184;Avenida Bueras Ex-Línea Férrea;Maule;Talca;Empedrado;18;0,54279987;3586,094182190;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1185;Todos Luchando Por Un Sueño;Antofagasta;Antofagasta;Antofagasta;25;0,29558180;2468,969645875;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1187;Villa Constancia;Antofagasta;Antofagasta;Antofagasta;80;0,86442437;7215,973893645;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1188;René Schnaider;Maule;Talca;Talca;12;0,39917423;2646,946727815;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1189;Vista Hermosa;Antofagasta;Antofagasta;Antofagasta;350;3,71391650;31022,868001045;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1190;Nueva Esperanza;Maule;Linares;Retiro;21;1,26179726;8228,042906080;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1192;Villa Las Estrellas;Maule;Linares;Retiro;13;1,19496498;7792,296566075;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1193;Indígena I;Antofagasta;El Loa;Calama;80;2,66905630;22668,805358495;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1194;Indígena II;Antofagasta;El Loa;Calama;72;1,82731803;15519,683094035;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1195;El Molino;Maule;Curicó;Molina;15;0,64352180;4302,035873945;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
1196;Ignacio Carrera Pinto;Maule;Talca;Constitución;14;1,19495164;7945,384032590;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1197;La Mina 1;Maule;Talca;Constitución;26;0,58913457;3917,189416180;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1198;Villa Internacional;Antofagasta;Antofagasta;Mejillones;489;6,92694067;58316,280869570;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1199;La Mina 2;Maule;Talca;Constitución;22;0,33104717;2201,154979990;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
1200;El Carmen;Antofagasta;El Loa;San Pedro de Atacama;77;4,18954823;35364,027962485;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1201;Los Molinos;Maule;Talca;Constitución;23;0,64388564;4281,353298450;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
1202;Lickanantay 2018;Antofagasta;El Loa;San Pedro de Atacama;140;25,45793842;214900,518872720;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1204;Santos Martinez;Maule;Curicó;Curicó;14;0,26697742;1787,948073350;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1205;Cerro La Cruz;Antofagasta;Antofagasta;Taltal;14;1,56488720;12711,246736150;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1206;Terreno Efe;Maule;Talca;Constitución;28;0,97622752;6491,948022800;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
1207;Luchando Por Nuestro Hogar;Antofagasta;Antofagasta;Taltal;137;8,27957953;67253,951620490;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1209;Manco Moreno;Antofagasta;Antofagasta;Taltal;25;3,11504398;25304,557621525;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1210;Viñales Detrás De Las Letras;Maule;Talca;Constitución;13;4,25428212;28271,160385590;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
1211;Salvador Allende;Antofagasta;Antofagasta;Taltal;21;0,94692869;7691,189829615;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1212;El Litre;Maule;Talca;Constitución;60;7,05045301;46770,458550710;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
1213;Tiro Al Blanco II;Antofagasta;Antofagasta;Taltal;64;4,75781268;38641,211425355;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1215;Vida Nueva;Antofagasta;Antofagasta;Taltal;32;2,83785421;23050,537024690;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1216;Sector la Aurora;Maule;Curicó;Teno;50;9,30558445;62555,185580260;NUEVO CAMPAMENTO;NA;normales
1217;Altos Del Cerro;Antofagasta;Antofagasta;Antofagasta;23;1,32377988;11050,425860645;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
1219;Dignidad En El Desierto;Antofagasta;Antofagasta;Antofagasta;66;1,78231616;14877,855229165;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
1221;Flor Del Norte (Arian Coni 2);Antofagasta;Antofagasta;Antofagasta;94;1,36275995;11384,984563830;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
1222;San Gerónimo de Alderete;Maule;Linares;San Javier de Loncomilla;25;0,21818539;1440,649521535;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
1223;Bendiciones De Colores;Antofagasta;Antofagasta;Antofagasta;22;1,12217265;9370,784705505;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1225;El Cerrito;Antofagasta;Antofagasta;Antofagasta;20;0,30186438;2521,511555010;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1226;Rio Guaiquillo - Obispo Chavez autodenominado (Puerto Principe);Maule;Curicó;Curicó;200;4,99449887;33441,852382165;NUEVO CAMPAMENTO;NA;grandes
1227;Meseta Norte Coloso;Antofagasta;Antofagasta;Antofagasta;26;2,04989865;17089,399870165;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1230;Altamira;Antofagasta;Antofagasta;Antofagasta;85;2,67012061;22294,127764490;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
1231;Niños Felices 2;Antofagasta;Antofagasta;Antofagasta;11;0,41728013;3485,008396840;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1232;Flor De La Perla;Antofagasta;Antofagasta;Antofagasta;51;4,16581074;34850,388980245;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
1234;Quebrada Baquedano;Antofagasta;Antofagasta;Antofagasta;17;0,74722645;6238,668847050;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
1235;Naciones Unidas;Tarapacá;Iquique;Alto Hospicio;12;0,24747800;2165,096809185;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
1236;Francis II;Antofagasta;Antofagasta;Antofagasta;13;0,14842012;1240,112047230;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
1237;Ex Vertedero Norte;Tarapacá;Iquique;Alto Hospicio;394;7,92433666;69330,292922950;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
1238;Baquedano 1;Antofagasta;Antofagasta;Sierra Gorda;34;2,54751074;21366,712888065;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
1239;Villa La Pampa;Tarapacá;Tamarugal;Pozo Almonte;39;3,75528939;32860,154440210;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1240;Tocopilla (Cuesta Barriles);Antofagasta;Tocopilla;Tocopilla;51;2,78920991;23824,156565165;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
1241;Toma Protesta;Tarapacá;Iquique;Alto Hospicio;107;1,46919964;12852,297986525;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
1244;Los Soiles Gallineros;Valparaíso;Quillota;Hijuelas;65;1,79862375;12658,455705135;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
1245;Chanavayita;Tarapacá;Iquique;Iquique;54;2,44216327;21253,954653015;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1246;Olegario Contreras;Valparaíso;San Felipe de Aconcagua;Panquehue;13;0,33806926;2382,484336090;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1247;Caramucho;Tarapacá;Iquique;Iquique;36;1,59095312;13852,376604135;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1248;Cerro La Virgen;Valparaíso;San Felipe de Aconcagua;San Felipe;68;1,51946327;10720,722406685;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
1249;La Pampa;Tarapacá;Iquique;Alto Hospicio;228;4,49917207;39357,412972815;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
1250;Callejón Navia;Valparaíso;Quillota;Nogales;16;0,24295794;1716,808721520;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1251;Renacer;Tarapacá;Iquique;Alto Hospicio;220;3,17566297;27781,281733170;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1253;Chiñihue Los Quilos;Metropolitana;Talagante;El Monte;27;1,10761411;7649,125921465;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1254;Pampa Ilusión;Tarapacá;Iquique;Alto Hospicio;43;1,76287498;15428,689399770;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1255;Las Camelias;Metropolitana;Maipo;Buin;26;0,80632893;5564,495992440;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1256;La Red;Metropolitana;Talagante;El Monte;13;0,41199974;2844,015598060;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
1257;Tarapacá;Tarapacá;Iquique;Alto Hospicio;107;4,30544563;37681,499465135;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1259;Pueblo Unido;Tarapacá;Iquique;Alto Hospicio;69;1,92509065;16848,841223025;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1260;El Porvenir;Biobío;Biobío;Los Angeles;38;19,25194723;121357,168424255;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
1261;La Gran Familia;Tarapacá;Iquique;Alto Hospicio;36;1,40703424;12314,540386055;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1262;Los Robles;Biobío;Biobío;Los Angeles;14;2,89729490;18276,530506110;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
1263;Diuquin Laja;Biobío;Biobío;Laja;21;1,50842645;9528,599477120;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
1264;Jardín Del Edén;Tarapacá;Iquique;Alto Hospicio;118;4,24843115;37183,189934870;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1265;Costanera Queule;La Araucanía;Cautín;Toltén;13;0,56214256;3360,641909435;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1266;Jireh;Tarapacá;Iquique;Alto Hospicio;122;2,55732056;22382,073028960;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1267;Paz Y Progreso;La Araucanía;Cautín;Toltén;27;3,48375164;20828,449923840;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1268;Nuevo Amanecer II;Tarapacá;Iquique;Alto Hospicio;39;0,54258950;4748,830831945;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1269;Mi Gran Sueño;La Araucanía;Malleco;Collipulli;16;1,32533456;8238,999613005;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1270;Los Álamos;Tarapacá;Iquique;Alto Hospicio;63;0,96868031;8478,019819265;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
1271;Comunidad Indígena Urbana Wenehuen;La Araucanía;Malleco;Collipulli;37;8,95148302;55643,088827350;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1272;Señor De Los Milagros;Tarapacá;Iquique;Alto Hospicio;52;0,88544568;7749,604858115;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
1273;Nuestro Esfuerzo (Millaray);La Araucanía;Malleco;Collipulli;39;1,70900247;10624,995835340;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1274;Grupo No Organizado;La Araucanía;Malleco;Collipulli;19;4,58694944;28517,313124790;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
1275;Línea Férrea Siempre Viva;La Araucanía;Cautín;Nueva Imperial;14;0,53006365;3226,524740065;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1276;San Francisco;La Araucanía;Cautín;Carahue;14;0,45879767;2795,995469210;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1278;Los Rieles (Gabriela Mistral);La Araucanía;Malleco;Angol;25;1,42299650;8883,351108675;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1279;Recinto Estación;La Araucanía;Malleco;Purén;33;5,50650209;34189,258221450;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1281;La Construcción;La Araucanía;Cautín;Freire;15;1,32700411;8026,921675585;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1282;Toma Santa Rosa;Biobío;Concepción;Hualqui;27;0,67043664;4281,349108270;NUEVO CAMPAMENTO;NA;normales
1283;Toma Villa Los Alamos;Biobío;Concepción;Hualqui;35;1,48049351;9454,899182705;NUEVO CAMPAMENTO;NA;normales
1284;Hortalizas;Biobío;Arauco;Curanilahue;12;0,26088890;1645,092253750;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
1285;Peumayén;Biobío;Arauco;Curanilahue;14;0,44550556;2807,561722300;NUEVO CAMPAMENTO;NA;normales
1286;Las Minas de Colico Norte;Biobío;Arauco;Curanilahue;100;88,29698987;557595,452586650;NUEVO CAMPAMENTO;NA;grandes
1287;Villa El Edén;Biobío;Arauco;Curanilahue;135;129,35951352;816355,498809255;NUEVO CAMPAMENTO;NA;grandes
1289;Nueva Esperanza Villa El pino;Biobío;Arauco;Curanilahue;63;9,90928311;62501,604287965;NUEVO CAMPAMENTO;NA;grandes
1290;Altos de curanilahue;Biobío;Arauco;Curanilahue;35;8,40783319;53021,312817410;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
1291;Comité Pre Vivienda EX Recinto Colico Sur;Biobío;Arauco;Curanilahue;112;19,97281978;125950,757424730;NUEVO CAMPAMENTO;NA;grandes
1292;Recuperación Cerro Colo Colo;Biobío;Arauco;Curanilahue;40;9,35176129;58965,738606255;NUEVO CAMPAMENTO;NA;normales
1297;Esperanza por tener una vivienda;Biobío;Arauco;Curanilahue;27;4,24968481;26781,234572835;NUEVO CAMPAMENTO;NA;normales
1298;Comunidad Laurelia Arcoíris  camino Coroney Tomé;Biobío;Concepción;Tomé;11;0,86645149;5580,200722900;NUEVO CAMPAMENTO;NA;normales
1299;Los Pinos  Chacra Alicia Dichato  Tomé;Biobío;Concepción;Tomé;23;1,57083623;10139,798789360;NUEVO CAMPAMENTO;NA;normales
1300;Quetena;Antofagasta;El Loa;Calama;41;23,78509187;202009,434241630;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
1301;Toma San Lorencito;Biobío;Biobío;Quilleco;25;4,41578368;27803,084668075;NUEVO CAMPAMENTO;NA;normales
1302;Cerro Hermoso;Biobío;Concepción;Coronel;66;18,83970889;120211,764439245;NUEVO CAMPAMENTO;NA;grandes
1303;Los Pinos;Biobío;Concepción;Coronel;13;0,75863509;4838,052667710;NUEVO CAMPAMENTO;NA;normales
1304;Toma de terreno Belloto Norte;Valparaíso;Marga Marga;Quilpué;20;4,94144569;34650,515296770;NUEVO CAMPAMENTO;NA;normales
1305;Comunidad Luna Bella;Metropolitana;Santiago;Pudahuel;78;1,17371978;8152,310778245;NUEVO CAMPAMENTO;NA;grandes
1306;Comunidad Alimapu;Valparaíso;Marga Marga;Quilpué;12;1,14437102;8019,924002200;NUEVO CAMPAMENTO;NA;normales
1307;Villa Ñuque Mapu;Valparaíso;Marga Marga;Quilpué;15;1,73167341;12136,012526860;NUEVO CAMPAMENTO;NA;normales
1308;Comunidad Villa alto nativo 1;Valparaíso;Marga Marga;Quilpué;45;5,82355903;150406,304691320;NUEVO CAMPAMENTO;NA;normales
1309;Recinto Estación;Libertador General Bernardo O'Higgins;Cardenal Caro;Pichilemu;18;0,96857287;6587,509023290;NUEVO CAMPAMENTO;NA;normales
1311;Toma Esquina Venus;Biobío;Concepción;San Pedro de La Paz;37;1,91256466;12261,756786020;NUEVO CAMPAMENTO;NA;normales
1312;Toma Villa Evangelista;Biobío;Concepción;San Pedro de La Paz;96;2,85610348;18305,273147165;NUEVO CAMPAMENTO;NA;grandes
1313;Toma la Costa;Biobío;Concepción;San Pedro de La Paz;49;4,86143725;31151,881695525;NUEVO CAMPAMENTO;NA;normales
1314;Toma la Veguita en Sector Loma Colorada;Biobío;Concepción;San Pedro de La Paz;54;2,96906019;19006,934853325;NUEVO CAMPAMENTO;NA;grandes
1315;Campamento 9 de marzo;La Araucanía;Cautín;Pucón;21;0,81741480;4894,167123890;NUEVO CAMPAMENTO;NA;normales
1316;Lota 2;Biobío;Concepción;Lota;20;1,62443618;10341,357731605;NUEVO CAMPAMENTO;NA;normales
1317;Comunidad Altos de Chorrillos;Valparaíso;Valparaíso;Viña del Mar;60;5,50853005;38621,500828815;NUEVO CAMPAMENTO;NA;grandes
1318;Wenu Mapu;Valparaíso;Valparaíso;Valparaíso;25;2,24634659;15744,911146275;NUEVO CAMPAMENTO;NA;normales
1319;Loma Las Palmas;Valparaíso;Valparaíso;Viña del Mar;70;5,56500808;39016,598992260;NUEVO CAMPAMENTO;NA;grandes
1320;Rapelco;Biobío;Biobío;Mulchén;12;17,48504805;109690,078102285;NUEVO CAMPAMENTO;NA;normales
1323;Comité de Vivienda Villa Los Boldos;Valparaíso;Valparaíso;Viña del Mar;70;6,54779414;45910,331628890;NUEVO CAMPAMENTO;NA;grandes
1324;Cerro Yevide sector El Almendral;Valparaíso;San Felipe de Aconcagua;San Felipe;35;1,60752748;11337,486372845;NUEVO CAMPAMENTO;NA;normales
1325;Cerro La Virgen - Camino a la Mina;Valparaíso;San Felipe de Aconcagua;San Felipe;28;3,70437760;26141,423466575;NUEVO CAMPAMENTO;NA;normales
1326;La Capilla;Valparaíso;San Felipe de Aconcagua;San Felipe;32;6,81454510;48110,835401885;NUEVO CAMPAMENTO;NA;normales
1327;Toma JJVV El Asiento;Valparaíso;San Felipe de Aconcagua;San Felipe;13;2,52629134;17837,027475165;NUEVO CAMPAMENTO;NA;normales
1328;Terreno Físico;Valparaíso;San Felipe de Aconcagua;San Felipe;28;15,25292569;107708,975974960;NUEVO CAMPAMENTO;NA;normales
1330;Rio Putaendo - Norte;Valparaíso;San Felipe de Aconcagua;San Felipe;22;20,99251456;148212,762362215;NUEVO CAMPAMENTO;NA;normales
1331;Awkan;Valparaíso;Valparaíso;Viña del Mar;32;2,05090283;14400,512253145;NUEVO CAMPAMENTO;NA;normales
1332;San Expedito;Valparaíso;Petorca;Cabildo;25;2,51887995;17897,495705605;NUEVO CAMPAMENTO;NA;normales
1333;El Cristo;Valparaíso;Quillota;Nogales;13;1,48377473;10473,522673265;NUEVO CAMPAMENTO;NA;normales
1335;La Rinconada el Sauce;Coquimbo;Elqui;Coquimbo;14;16,92161834;126496,889751580;NUEVO CAMPAMENTO;NA;normales
1336;Ex Inia;Coquimbo;Choapa;Los Vilos;315;36,57753150;263049,330734590;NUEVO CAMPAMENTO;NA;grandes
1337;Comité de Vivienda y Adelanto Esfuerzo Alto;Biobío;Concepción;Concepción;40;3,50770870;22479,478537565;NUEVO CAMPAMENTO;NA;normales
1338;Nuevo Comienzo;Coquimbo;Elqui;Coquimbo;39;1,32921076;9948,801051945;NUEVO CAMPAMENTO;NA;normales
1340;Chanavaya;Tarapacá;Iquique;Iquique;70;9,25479147;80333,712918370;NUEVO CAMPAMENTO;NA;grandes
1341;Parque Cabritería;Valparaíso;Valparaíso;Valparaíso;25;2,91068113;20402,046918635;NUEVO CAMPAMENTO;NA;normales
1342;Alto Los Encinos;La Araucanía;Cautín;Freire;24;1,21023315;7337,074919965;NUEVO CAMPAMENTO;NA;normales
1343;A Paso Firme;La Araucanía;Cautín;Temuco;13;0,53351907;3244,871515025;NUEVO CAMPAMENTO;NA;normales
1344;Antu Mapu;La Araucanía;Cautín;Temuco;27;2,31367237;14071,372141010;NUEVO CAMPAMENTO;NA;normales
1345;La vecindad;Valparaíso;Valparaíso;Valparaíso;12;0,29442639;2065,380052790;NUEVO CAMPAMENTO;NA;normales
